j,H2,O2,N2,T,mu
4562,0.400267,0.128399,0.471334,432.836,1.62095e-06
4563,0.611068,0.0906212,0.298311,825.552,2.12681e-06
4564,0.924776,0.0663764,0.0088479,2655.66,3.82398e-06
4565,0.281975,0.309396,0.40863,1740.88,4.56906e-06
4566,0.0355835,0.531116,0.433301,1273.83,5.10176e-06
4567,0.219791,0.290612,0.489596,2909.19,6.777e-06
4568,0.370325,0.146714,0.48296,1158.33,3.18652e-06
4569,0.065277,0.650774,0.283949,2853.47,8.41143e-06
4570,0.440196,0.360671,0.199134,2394.98,4.86851e-06
4571,0.64764,0.0820998,0.27026,708.158,1.88043e-06
4572,0.319578,0.516924,0.163498,2514.56,5.66752e-06
4573,0.599758,0.0967643,0.303478,1118.61,2.61038e-06
4574,0.542341,0.440158,0.0175005,1738.64,3.68419e-06
4575,0.341999,0.316013,0.341988,2648.53,5.6417e-06
4576,0.846017,0.114988,0.0389944,1119.79,2.27922e-06
4577,0.0467504,0.222107,0.731142,1272.6,4.83778e-06
4578,0.0389437,0.778526,0.18253,2610.15,8.34014e-06
4579,0.168781,0.193674,0.637545,1135.06,3.88292e-06
4580,0.552811,0.36818,0.0790091,2441.81,4.52827e-06
4581,0.205462,0.185127,0.609411,1408.27,4.27859e-06
4582,0.182452,0.190489,0.627059,1472.08,4.52159e-06
4583,0.279623,0.704327,0.01605,715.878,2.65727e-06
4584,0.176931,0.175593,0.647476,2541.03,6.45129e-06
4585,0.508259,0.465176,0.0265644,1456.16,3.37524e-06
4586,0.265104,0.171231,0.563665,1062.4,3.33823e-06
4587,0.834256,0.0386183,0.127125,435.83,1.23557e-06
4588,0.420022,0.368767,0.21121,1448.95,3.5859e-06
4589,0.619497,0.275123,0.10538,2915.31,4.82533e-06
4590,0.120158,0.205003,0.674839,1290.6,4.47645e-06
4591,0.17559,0.498015,0.326395,1928.29,5.59448e-06
4592,0.345572,0.152482,0.501946,1218.41,3.3685e-06
4593,0.991293,0.00202862,0.00667789,269.221,8.40428e-07
4594,0.224173,0.383925,0.391902,2692.03,6.47342e-06
4595,0.374121,0.14583,0.480049,1007.46,2.90042e-06
4596,0.545804,0.0346347,0.419561,2238.08,4.21484e-06
4597,0.289398,0.148266,0.562337,1430.25,3.94138e-06
4598,0.432762,0.132167,0.435072,821.653,2.41446e-06
4599,0.0206378,0.300117,0.679246,1413.86,5.36244e-06
4600,0.312842,0.197113,0.490045,2262.3,5.1934e-06
4601,0.326398,0.260254,0.413348,597.9,2.16842e-06
4602,0.389895,0.329464,0.28064,1585.12,3.88839e-06
4603,0.491551,0.269258,0.239191,681.143,2.05852e-06
4604,0.982678,0.00403596,0.0132858,418.57,1.12609e-06
4605,0.187987,0.427947,0.384066,954.32,3.47083e-06
4606,0.555134,0.103654,0.341212,944.547,2.41035e-06
4607,0.494208,0.11785,0.387943,929.393,2.4929e-06
4608,0.052239,0.220828,0.726933,1620.55,5.62218e-06
4609,0.038374,0.549552,0.412074,1323.04,5.2267e-06
4610,0.693019,0.0715265,0.235454,797.637,1.97769e-06
4611,0.19633,0.436344,0.367327,2951.4,7.12504e-06
4612,0.462395,0.125262,0.412343,1017.84,2.71059e-06
4613,0.207203,0.184722,0.608075,1230.7,3.91342e-06
4614,0.400985,0.13957,0.459444,985.422,2.79221e-06
4615,0.527689,0.110049,0.362263,736.526,2.0895e-06
4616,0.817664,0.0424843,0.139852,735.359,1.75332e-06
4617,0.526055,0.209077,0.264868,220.109,9.36819e-07
4618,0.315987,0.159375,0.524638,978.802,3.00556e-06
4619,0.557374,0.014904,0.427722,2968.2,5.00642e-06
4620,0.345999,0.417577,0.236425,2336.69,5.22838e-06
4621,0.285916,0.443984,0.2701,2464.9,5.75454e-06
4622,0.373053,0.438372,0.188575,719.821,2.38116e-06
4623,0.345246,0.152558,0.502196,1171.65,3.28515e-06
4624,0.500272,0.116437,0.383291,940.022,2.49998e-06
4625,0.007123,0.23134,0.761537,1666.64,5.96142e-06
4626,0.0586226,0.219341,0.722036,1478.54,5.262e-06
4627,0.241346,0.342717,0.415938,509.229,2.13495e-06
4628,0.630908,0.0859984,0.283093,957.678,2.31289e-06
4629,0.446878,0.0834297,0.469692,2462.87,4.83619e-06
4630,0.662591,0.14149,0.195918,1744.67,3.3529e-06
4631,0.542649,0.106563,0.350788,1067.97,2.63342e-06
4632,0.628213,0.0866263,0.28516,849.455,2.14309e-06
4633,0.543899,0.106271,0.349829,818.219,2.21253e-06
4634,0.0108549,0.612964,0.376181,533.625,2.94326e-06
4635,0.836552,0.0380833,0.125364,510.174,1.36841e-06
4636,0.479547,0.131952,0.388501,395.955,1.43597e-06
4637,0.558109,0.102961,0.33893,901.486,2.33347e-06
4638,0.330869,0.405458,0.263673,2678.84,5.78461e-06
4639,0.151427,0.273697,0.574876,227.672,1.32769e-06
4640,0.0221741,0.227833,0.749992,1399.53,5.26857e-06
4641,0.00847784,0.231025,0.760497,1433.54,5.40525e-06
4642,0.260612,0.454552,0.284836,1491.09,4.2833e-06
4643,0.360837,0.183283,0.455879,2996.79,5.94036e-06
4644,0.151933,0.1976,0.650467,1279.06,4.28159e-06
4645,0.810425,0.044171,0.145404,479.345,1.33069e-06
4646,0.578997,0.0980936,0.322909,834.795,2.18809e-06
4647,0.338943,0.123221,0.537836,382.369,1.57016e-06
4648,0.0592273,0.544906,0.395866,925.393,4.03814e-06
4649,0.393624,0.141286,0.465091,1094.82,3.00915e-06
4650,0.486065,0.330116,0.183819,1081.66,2.80696e-06
4651,0.549336,0.105005,0.345659,1012.28,2.53151e-06
4652,0.372375,0.171976,0.455649,298.235,1.29136e-06
4653,0.136106,0.201287,0.662607,1284.23,4.37598e-06
4654,0.0525702,0.586665,0.360765,1001.29,4.31023e-06
4655,0.183281,0.223237,0.593482,2105.71,5.70482e-06
4656,0.828882,0.0398706,0.131248,711.851,1.70705e-06
4657,0.3117,0.336881,0.351419,1594.19,4.1999e-06
4658,0.297618,0.163655,0.538727,1024.64,3.15336e-06
4659,0.408669,0.346432,0.244899,469.106,1.72509e-06
4660,0.271287,0.234973,0.49374,1752.3,4.60942e-06
4661,0.399067,0.321707,0.279226,2918.26,5.70508e-06
4662,0.300881,0.413973,0.285146,2201.2,5.25712e-06
4663,0.281821,0.387458,0.330721,1155.08,3.5297e-06
4664,0.317514,0.446283,0.236202,2206.32,5.19205e-06
4665,0.689833,0.072269,0.237898,516.256,1.49061e-06
4666,0.656898,0.087274,0.255828,2112.43,3.7932e-06
4667,0.329934,0.379938,0.290128,429.29,1.74617e-06
4668,0.0611921,0.218742,0.720066,1476.6,5.24225e-06
4669,0.581205,0.295705,0.12309,1445.82,3.15615e-06
4670,0.0312751,0.489441,0.479284,1153.58,4.77614e-06
4671,0.905108,0.0221098,0.072782,543.587,1.38113e-06
4672,0.575364,0.418481,0.006155,2190.25,4.1704e-06
4673,0.370353,0.146708,0.48294,1078.28,3.04172e-06
4674,0.151985,0.197588,0.650428,1326.83,4.38422e-06
4675,0.393329,0.343598,0.263073,1749.59,4.13539e-06
4676,0.279045,0.276194,0.444761,1316.55,3.81644e-06
4677,0.155727,0.529199,0.315074,2852.53,7.39148e-06
4678,0.374157,0.389005,0.236838,698.61,2.3237e-06
4679,0.574566,0.0991262,0.326308,805.722,2.1445e-06
4680,0.0839361,0.0276421,0.888422,2676.8,7.313e-06
4681,0.245272,0.509048,0.24568,2183.79,5.59404e-06
4682,0.310892,0.160562,0.528546,1131.05,3.31857e-06
4683,0.106196,0.48715,0.406654,982.518,3.93654e-06
4684,0.260127,0.301461,0.438412,317.791,1.50957e-06
4685,0.313728,0.35208,0.334192,1007.69,3.11818e-06
4686,0.275261,0.168864,0.555875,1011.04,3.1981e-06
4687,0.703947,0.0689804,0.227073,684.606,1.77889e-06
4688,0.268415,0.170459,0.561126,1346.07,3.87858e-06
4689,0.19691,0.342022,0.461069,1477.64,4.52485e-06
4690,0.00419649,0.232022,0.763781,1473.85,5.51657e-06
4691,0.156057,0.196639,0.647304,1222.63,4.1375e-06
4692,0.483897,0.43451,0.0815926,642.983,2.01498e-06
4693,0.32139,0.27393,0.40468,2409.17,5.39625e-06
4694,0.242611,0.3241,0.433289,1053.25,3.44578e-06
4695,0.222806,0.181086,0.596108,1320.98,4.02559e-06
4696,0.483753,0.507954,0.0082935,2790.14,5.23855e-06
4697,0.358694,0.420293,0.221013,418.071,1.67564e-06
4698,0.395676,0.430876,0.173449,1852.49,4.30912e-06
4699,0.389727,0.605716,0.00455674,2647.56,5.51965e-06
4700,0.38609,0.247033,0.366877,1176.23,3.19784e-06
4701,0.917382,0.0192499,0.0633677,386.877,1.09969e-06
4702,0.26273,0.171784,0.565486,1052.57,3.32639e-06
4703,0.505389,0.115244,0.379367,752.019,2.15294e-06
4704,0.0560802,0.725253,0.218667,2794.02,8.4757e-06
4705,0.401281,0.419118,0.179601,905.073,2.69505e-06
4706,0.833695,0.038749,0.127556,367.728,1.10524e-06
4707,0.391462,0.153742,0.454796,1038.32,2.91537e-06
4708,0.172869,0.192721,0.634409,1136.4,3.86711e-06
4709,0.850173,0.0349096,0.114917,342.456,1.04637e-06
4710,0.134495,0.3529,0.512604,2446.9,6.74753e-06
4711,0.0993126,0.627632,0.273055,1676.49,5.71253e-06
4712,0.673086,0.0761709,0.250743,681.208,1.80536e-06
4713,0.417981,0.438427,0.143592,2686.41,5.3684e-06
4714,0.644473,0.245208,0.110319,2022.34,3.74963e-06
4715,0.980853,0.00446117,0.0146855,422.678,1.13415e-06
4716,0.94819,0.0120717,0.0397383,528.338,1.33013e-06
4717,0.332736,0.252446,0.414818,1920.59,4.60756e-06
4718,0.65869,0.0795252,0.261785,757.344,1.95147e-06
4719,0.522085,0.468437,0.0094781,472.962,1.60126e-06
4720,0.136213,0.393389,0.470398,2246.44,6.40307e-06
4721,0.0535367,0.220526,0.725937,1386.7,5.07712e-06
4722,0.226187,0.284621,0.489191,636.402,2.50765e-06
4723,0.857953,0.033097,0.10895,366.669,1.09056e-06
4724,0.423619,0.134297,0.442084,1206.14,3.12303e-06
4725,0.0705069,0.216572,0.712921,1264.4,4.6907e-06
4726,0.281168,0.167488,0.551344,1304.09,3.74992e-06
4727,0.448199,0.102739,0.449062,2734.55,5.17343e-06
4728,0.0745251,0.142937,0.782538,2451.06,7.08292e-06
4729,0.325713,0.516198,0.158089,1852.11,4.62932e-06
4730,0.361017,0.148883,0.4901,994.74,2.91087e-06
4731,0.679511,0.074674,0.245815,737.721,1.89455e-06
4732,0.349692,0.345113,0.305195,1033.49,3.06106e-06
4733,0.021126,0.636353,0.342521,1396.17,5.57154e-06
4734,0.343362,0.191356,0.465282,1358.28,3.63218e-06
4735,0.541071,0.434848,0.0240814,1457.79,3.2908e-06
4736,0.667561,0.116329,0.21611,2156.94,3.82615e-06
4737,0.459505,0.0245669,0.515928,1100.56,2.83872e-06
4738,0.214104,0.183114,0.602782,1281.17,3.98538e-06
4739,0.0634858,0.300648,0.635866,2866.12,8.08329e-06
4740,0.344056,0.225295,0.430649,1684.68,4.18158e-06
4741,0.227329,0.37223,0.40044,973.506,3.3433e-06
4742,0.0547704,0.220238,0.724991,1474.63,5.27571e-06
4743,0.834825,0.0384857,0.126689,534.898,1.41262e-06
4744,0.263415,0.484803,0.251782,410.339,1.82314e-06
4745,0.362591,0.148516,0.488893,1026.14,2.96609e-06
4746,0.480818,0.463848,0.055334,1869.5,4.04837e-06
4747,0.398571,0.176501,0.424928,2993.64,5.74036e-06
4748,0.248214,0.679348,0.0724375,1359.8,4.17571e-06
4749,0.0283426,0.226396,0.745261,1570.88,5.64581e-06
4750,0.346899,0.335982,0.317118,1890.93,4.53113e-06
4751,0.73995,0.0771249,0.182925,1293.9,2.63688e-06
4752,0.357377,0.287774,0.354849,215.916,1.05204e-06
4753,0.00015528,0.523246,0.476599,1102.16,4.76857e-06
4754,0.938486,0.0143328,0.0471812,316.448,9.55038e-07
4755,0.046245,0.0964716,0.857283,1226.55,4.65019e-06
4756,0.468021,0.481549,0.0504291,2385.93,4.78867e-06
4757,0.350372,0.151363,0.498264,1157.65,3.24409e-06
4758,0.236084,0.197141,0.566774,271.712,1.37304e-06
4759,0.378509,0.319623,0.301868,672.097,2.24472e-06
4760,0.220787,0.537091,0.242123,2198.31,5.79067e-06
4761,0.515113,0.112979,0.371908,874.676,2.35927e-06
4762,0.978737,0.00495432,0.0163089,385.964,1.06969e-06
4763,0.0579468,0.341187,0.600866,1579.21,5.58009e-06
4764,0.497632,0.117052,0.385316,1094.49,2.76513e-06
4765,0.581918,0.0974132,0.320669,971.365,2.41002e-06
4766,0.937834,0.0144846,0.047681,261.785,8.43162e-07
4767,0.651172,0.0812769,0.267551,640.28,1.75669e-06
4768,0.245949,0.331297,0.422754,2288.08,5.66702e-06
4769,0.358798,0.257787,0.383415,2930.1,5.89966e-06
4770,0.117426,0.381097,0.501477,2240.75,6.53376e-06
4771,0.521753,0.111431,0.366815,726.755,2.0802e-06
4772,0.412445,0.446395,0.14116,1280.81,3.35145e-06
4773,0.760981,0.14137,0.0976486,2605.03,4.10392e-06
4774,0.466711,0.124256,0.409033,1007.19,2.68298e-06
4775,0.448682,0.0655766,0.485741,2381.04,4.71997e-06
4776,0.362392,0.148563,0.489045,1067.03,3.04297e-06
4777,0.0723962,0.208999,0.718604,2964.16,8.08335e-06
4778,0.979788,0.00470935,0.0155025,561.027,1.36467e-06
4779,0.404685,0.441647,0.153668,1423.23,3.61064e-06
4780,0.369924,0.199012,0.431064,1932.09,4.45141e-06
4781,0.533541,0.0174319,0.449027,882.898,2.32899e-06
4782,0.469596,0.342987,0.187417,819.065,2.37395e-06
4783,0.812183,0.0437613,0.144056,410.718,1.20121e-06
4784,0.277181,0.357926,0.364892,1097.73,3.42253e-06
4785,0.327323,0.602679,0.0699984,2644.97,5.85044e-06
4786,0.219714,0.369526,0.41076,2460.89,6.13395e-06
4787,0.158212,0.196136,0.645651,1261.14,4.21066e-06
4788,0.129057,0.150649,0.720294,1173.72,4.13964e-06
4789,0.53279,0.356477,0.110734,1498.87,3.35364e-06
4790,0.109357,0.179723,0.71092,1525.92,5.03879e-06
4791,0.889641,0.0257135,0.084645,458.536,1.24455e-06
4792,0.109581,0.207468,0.682951,1458.98,4.90919e-06
4793,0.212981,0.434313,0.352706,2071.52,5.56931e-06
4794,0.548608,0.315898,0.135495,1938.52,3.90319e-06
4795,0.524746,0.378301,0.0969529,799.186,2.24628e-06
4796,0.342174,0.387287,0.270539,834.312,2.68915e-06
4797,0.190262,0.390443,0.419294,2136.06,5.80672e-06
4798,0.292198,0.164918,0.542884,1012.93,3.14698e-06
4799,0.417031,0.355638,0.227331,686.139,2.20714e-06
4800,0.307153,0.349826,0.343021,250.634,1.22655e-06
4801,0.363837,0.25009,0.386073,2191.79,4.87217e-06
4802,0.683549,0.267996,0.0484546,1749.31,3.34038e-06
4803,0.727725,0.06344,0.208835,794.229,1.93349e-06
4804,0.488203,0.119249,0.392549,1033.41,2.68312e-06
4805,0.0948611,0.210897,0.694242,1287.09,4.60889e-06
4806,0.466283,0.372317,0.161399,2354.56,4.71942e-06
4807,0.580714,0.228321,0.190965,612.724,1.79888e-06
4808,0.924325,0.0176323,0.058043,354.827,1.03589e-06
4809,0.667337,0.0775105,0.255152,814.26,2.03515e-06
4810,0.158465,0.482747,0.358788,2658.56,7.00688e-06
4811,0.498,0.302354,0.199646,1344.45,3.19634e-06
4812,0.212762,0.458869,0.328369,2515.4,6.32383e-06
4813,0.440042,0.249918,0.31004,633.497,2.03973e-06
4814,0.194753,0.358384,0.446863,1579.67,4.74335e-06
4815,0.977751,0.00518402,0.017065,417.244,1.12605e-06
4816,0.325171,0.295556,0.379273,1421.54,3.8369e-06
4817,0.826948,0.040321,0.132731,475.294,1.31253e-06
4818,0.582772,0.0972142,0.320014,882.579,2.26312e-06
4819,0.576007,0.0277803,0.396213,2244.46,4.13571e-06
4820,0.505313,0.115262,0.379425,786.707,2.21753e-06
4821,0.333757,0.155235,0.511009,1272.04,3.50265e-06
4822,0.261901,0.0426026,0.695496,244.138,1.22624e-06
4823,0.564705,0.262849,0.172445,1942.6,3.85242e-06
4824,0.124586,0.302651,0.572763,1833.71,5.6453e-06
4825,0.62165,0.0881555,0.290194,875.228,2.19431e-06
4826,0.348201,0.452587,0.199212,535.455,2.00351e-06
4827,0.275173,0.369322,0.355505,566.866,2.22023e-06
4828,0.257198,0.463575,0.279227,1871.8,4.9807e-06
4829,0.248542,0.330536,0.420922,2447.77,5.9005e-06
4830,0.559938,0.268931,0.171131,1259.03,2.92379e-06
4831,0.55725,0.103161,0.33959,916.021,2.35928e-06
4832,0.127078,0.203391,0.669531,1216.36,4.27133e-06
4833,0.155828,0.196692,0.64748,1342.18,4.39657e-06
4834,0.963716,0.00845423,0.02783,439.711,1.17216e-06
4835,0.401347,0.59665,0.00200278,2874.64,5.75465e-06
4836,0.367784,0.234443,0.397774,1028.49,2.97602e-06
4837,0.107619,0.513337,0.379044,511.158,2.54257e-06
4838,0.861897,0.0321779,0.105925,397.827,1.14852e-06
4839,0.203385,0.185611,0.611004,1306.21,4.08512e-06
4840,0.385406,0.1432,0.471394,1168.82,3.16231e-06
4841,0.548197,0.0148825,0.43692,2590.41,4.61633e-06
4842,0.636565,0.0846804,0.278755,637.097,1.76679e-06
4843,0.155968,0.355353,0.488679,1537.54,4.87955e-06
4844,0.115142,0.206172,0.678686,1350.96,4.63937e-06
4845,0.380746,0.330906,0.288348,289.51,1.27021e-06
4846,0.345939,0.209846,0.444215,2300.14,5.09239e-06
4847,0.110979,0.207142,0.681879,1493.21,4.97468e-06
4848,0.547921,0.105335,0.346745,988.525,2.49525e-06
4849,0.341644,0.208587,0.449769,1100.96,3.17948e-06
4850,0.319144,0.15864,0.522217,1013.51,3.06518e-06
4851,0.0920118,0.211561,0.696427,1342.22,4.75227e-06
4852,0.0790815,0.447599,0.473319,2872.45,8.09428e-06
4853,0.188882,0.488206,0.322912,1845.7,5.34784e-06
4854,0.266657,0.679525,0.0538181,2133.44,5.46643e-06
4855,0.30385,0.197199,0.498951,425.508,1.75369e-06
4856,0.465786,0.124472,0.409742,812.391,2.33392e-06
4857,0.500889,0.116293,0.382818,756.885,2.16929e-06
4858,0.102142,0.209201,0.688657,1528.9,5.10598e-06
4859,0.219531,0.1444,0.636069,2182.91,5.56264e-06
4860,0.3026,0.162494,0.534906,1307.57,3.67566e-06
4861,0.102294,0.441945,0.455761,1049.76,4.10942e-06
4862,0.316655,0.306727,0.376618,1893.92,4.65779e-06
4863,0.237941,0.193777,0.568282,798.988,2.85579e-06
4864,0.322289,0.574283,0.103428,1457.93,4.00076e-06
4865,0.198791,0.770634,0.0305746,686.781,2.85202e-06
4866,0.282645,0.096588,0.620767,658.252,2.37952e-06
4867,0.493853,0.316593,0.189555,1799.5,3.87263e-06
4868,0.352884,0.410803,0.236312,909.934,2.82312e-06
4869,0.384741,0.143355,0.471904,1150.22,3.13142e-06
4870,0.630034,0.086202,0.283764,899.145,2.22126e-06
4871,0.208277,0.550754,0.240969,2479.56,6.35511e-06
4872,0.281146,0.167493,0.551361,1008.91,3.17436e-06
4873,0.570065,0.144233,0.285703,1441.2,3.14443e-06
4874,0.279163,0.167955,0.552882,1208.73,3.57736e-06
4875,0.966557,0.00779217,0.0256506,313.935,9.3899e-07
4876,0.664274,0.0729484,0.262777,1400.01,2.89568e-06
4877,0.383104,0.143737,0.473159,1031.51,2.9218e-06
4878,0.766153,0.0544863,0.179361,724.407,1.78325e-06
4879,0.138137,0.57134,0.290523,1765.37,5.58156e-06
4880,0.999032,0.000225537,0.000742432,474.331,1.21365e-06
4881,0.445216,0.490714,0.0640697,2325.33,4.80112e-06
4882,0.0436348,0.222833,0.733532,1380.58,5.11678e-06
4883,0.421376,0.443617,0.135007,2495.76,5.10798e-06
4884,0.370633,0.512236,0.117131,1362.12,3.63757e-06
4885,0.910077,0.0209521,0.0689711,297.916,9.29094e-07
4886,0.246515,0.346038,0.407447,794.207,2.85727e-06
4887,0.402478,0.39461,0.202912,2132.65,4.67661e-06
4888,0.153469,0.0171733,0.829358,1369.77,4.38467e-06
4889,0.72039,0.0651492,0.214461,613.641,1.64074e-06
4890,0.140301,0.32182,0.537878,276.884,1.5568e-06
4891,0.173379,0.192603,0.634018,1186.26,3.97419e-06
4892,0.371749,0.107002,0.521249,2347.66,5.00144e-06
4893,0.140797,0.659695,0.199509,2576.5,7.15814e-06
4894,0.326704,0.651044,0.0222522,487.882,1.95086e-06
4895,0.054725,0.577599,0.367676,1373.82,5.27833e-06
4896,0.445201,0.129268,0.425531,1167.5,3.00399e-06
4897,0.0830591,0.907645,0.0092955,368.664,2.18286e-06
4898,0.380249,0.152958,0.466792,1347.55,3.48542e-06
4899,0.898649,0.0236147,0.0777359,475.057,1.26849e-06
4900,0.374255,0.547106,0.0786399,247.307,1.16165e-06
4901,0.538175,0.107605,0.35422,830.573,2.24333e-06
4902,0.741955,0.0601245,0.197921,788.003,1.9085e-06
4903,0.107095,0.208047,0.684858,1299.41,4.56874e-06
4904,0.273757,0.287053,0.439189,2494.04,5.79257e-06
4905,0.774126,0.186314,0.0395593,1544.41,2.91856e-06
4906,0.440689,0.130319,0.428991,1074.16,2.85644e-06
4907,0.407033,0.478666,0.114302,1985.57,4.47677e-06
4908,0.930253,0.0162511,0.0534963,480.485,1.26006e-06
4909,0.133603,0.243477,0.622919,1856.2,5.59123e-06
4910,0.859106,0.0328283,0.108066,609.425,1.52023e-06
4911,0.453692,0.179359,0.366949,1584.1,3.64634e-06
4912,0.143637,0.488967,0.367396,2489.2,6.84667e-06
4913,0.91694,0.019353,0.0637072,318.762,9.68524e-07
4914,0.879796,0.0280076,0.0921967,307.54,9.61557e-07
4915,0.746437,0.0590802,0.194483,547.719,1.50139e-06
4916,0.712849,0.054545,0.232606,1065.04,2.35726e-06
4917,0.138962,0.200622,0.660416,1167.69,4.09962e-06
4918,0.499301,0.409887,0.0908126,688.69,2.08034e-06
4919,0.933317,0.0155372,0.0511459,330.236,9.84346e-07
4920,0.445328,0.0351608,0.519511,1411.9,3.37455e-06
4921,0.177783,0.191577,0.630641,1403.38,4.40833e-06
4922,0.417174,0.109145,0.473681,1709.89,3.92566e-06
4923,0.357939,0.356376,0.285685,673.468,2.29596e-06
4924,0.518549,0.112178,0.369273,932.823,2.45408e-06
4925,0.109109,0.512297,0.378594,1908.78,6.04825e-06
4926,0.410342,0.388949,0.200709,2054.27,4.53277e-06
4927,0.487945,0.119309,0.392746,786.386,2.24604e-06
4928,0.303569,0.34023,0.356202,1177.99,3.48292e-06
4929,0.593515,0.122631,0.283855,813.285,2.13393e-06
4930,0.448067,0.367301,0.184632,2341.41,4.76988e-06
4931,0.317757,0.309419,0.372824,1817.45,4.53218e-06
4932,0.925691,0.017314,0.0569951,347.428,1.02105e-06
4933,0.788943,0.0491762,0.161881,499.878,1.38276e-06
4934,0.343781,0.630373,0.0258467,1984.6,4.79875e-06
4935,0.530841,0.218524,0.250635,325.268,1.21948e-06
4936,0.453945,0.0428814,0.503174,951.545,2.59704e-06
4937,0.411879,0.210325,0.377797,1958.11,4.33328e-06
4938,0.556391,0.0558972,0.387712,1192.65,2.79336e-06
4939,0.586057,0.0964486,0.317494,746.896,2.02526e-06
4940,0.357942,0.1496,0.492459,1068.54,3.05822e-06
4941,0.641678,0.083489,0.274833,703.329,1.87894e-06
4942,0.295839,0.234811,0.46935,1751.33,4.49435e-06
4943,0.157157,0.288871,0.553972,1357.37,4.46449e-06
4944,0.3831,0.253793,0.363108,442.052,1.6827e-06
4945,0.0750041,0.168747,0.756249,919.433,3.76701e-06
4946,0.0705381,0.216565,0.712897,1443.83,5.11135e-06
4947,0.0548388,0.220223,0.724939,1414.21,5.13464e-06
4948,0.611911,0.0904247,0.297664,959.808,2.34452e-06
4949,0.287276,0.462782,0.249942,2322.82,5.54078e-06
4950,0.0748249,0.215566,0.709609,1441.34,5.07998e-06
4951,0.972819,0.0063331,0.0208476,319.267,9.46991e-07
4952,0.551987,0.140714,0.307299,2403.63,4.42253e-06
4953,0.917276,0.0192747,0.0634493,574.998,1.42481e-06
4954,0.907214,0.0216191,0.0711666,326.68,9.8847e-07
4955,0.23251,0.654208,0.113283,1623.19,4.75447e-06
4956,0.868249,0.0306979,0.101053,654.129,1.58506e-06
4957,0.255497,0.0809174,0.663586,1153.95,3.52977e-06
4958,0.00764263,0.231219,0.761138,1330.41,5.15283e-06
4959,0.12927,0.221612,0.649118,1817.19,5.53105e-06
4960,0.505615,0.0590623,0.435323,1686.48,3.62081e-06
4961,0.442419,0.342622,0.214959,666.451,2.11851e-06
4962,0.61533,0.0896282,0.295042,711.242,1.9244e-06
4963,0.431009,0.247772,0.321219,2932.4,5.54138e-06
4964,0.384576,0.143394,0.47203,1051.81,2.95522e-06
4965,0.744239,0.0595923,0.196169,524.217,1.46056e-06
4966,0.781784,0.0508444,0.167372,541.765,1.46302e-06
4967,0.230491,0.356448,0.413061,2572.87,6.22816e-06
4968,0.0779858,0.214829,0.707185,1493.22,5.17782e-06
4969,0.23144,0.179074,0.589485,1292.47,3.9313e-06
4970,0.423248,0.134383,0.442369,1202.99,3.11872e-06
4971,0.395622,0.0553768,0.549002,2457.7,5.02637e-06
4972,0.511578,0.113802,0.37462,743.302,2.12683e-06
4973,0.212574,0.345072,0.442354,286.008,1.477e-06
4974,0.212292,0.10221,0.685497,2923.09,6.7339e-06
4975,0.720255,0.0651805,0.214564,516.635,1.46583e-06
4976,0.634297,0.0852088,0.280494,895.379,2.20927e-06
4977,0.990213,0.00228045,0.0075069,554.897,1.34907e-06
4978,0.110915,0.50432,0.384764,2436.56,7.04944e-06
4979,0.67452,0.0531367,0.272343,2254.98,3.90724e-06
4980,0.190707,0.581108,0.228185,1037.53,3.71065e-06
4981,0.907286,0.0216023,0.0711115,522.638,1.34484e-06
4982,0.225024,0.0150297,0.759946,2258.97,5.58535e-06
4983,0.595979,0.0599829,0.344038,1773.08,3.51484e-06
4984,0.401557,0.352834,0.245609,589.712,2.02263e-06
4985,0.328058,0.391117,0.280825,2534.27,5.59119e-06
4986,0.29196,0.202123,0.505917,647.106,2.35161e-06
4987,0.180247,0.418679,0.401074,1113.2,3.86999e-06
4988,0.366698,0.359772,0.273529,2720.48,5.62897e-06
4989,0.408089,0.137915,0.453996,924.244,2.66174e-06
4990,0.389952,0.290426,0.319622,523.119,1.87774e-06
4991,0.880816,0.0277699,0.0914141,300.2,9.45916e-07
4992,0.467597,0.12405,0.408353,831.444,2.3662e-06
4993,0.296567,0.303183,0.40025,333.544,1.50701e-06
4994,0.313384,0.320273,0.366343,690.047,2.4263e-06
4995,0.450968,0.300217,0.248816,995.791,2.72868e-06
4996,0.021648,0.52831,0.450042,2123.32,7.18162e-06
4997,0.153774,0.517858,0.328369,504.762,2.38402e-06
4998,0.510878,0.113965,0.375156,873.215,2.36406e-06
4999,0.720349,0.0651588,0.214493,597.142,1.61177e-06
5000,0.822694,0.0413123,0.135994,497.55,1.35532e-06
5001,0.216531,0.517007,0.266462,598.094,2.48446e-06
5002,0.0909331,0.211813,0.697254,1374.6,4.83245e-06
5003,0.0323089,0.291951,0.67574,512.491,2.69499e-06
5004,0.277886,0.128032,0.594082,2413.55,5.57155e-06
5005,0.318876,0.397229,0.283896,1120.02,3.33564e-06
5006,0.0793928,0.361249,0.559358,2303.73,6.95149e-06
5007,0.64152,0.123881,0.234599,1619.39,3.23374e-06
5008,0.182761,0.190417,0.626822,1268.9,4.10608e-06
5009,0.35918,0.285125,0.355695,677.561,2.29015e-06
5010,0.484337,0.377381,0.138282,944.431,2.5815e-06
5011,0.537676,0.279824,0.1825,2388.15,4.48722e-06
5012,0.811968,0.0438115,0.144221,701.912,1.7059e-06
