j,H2,O2,N2,T,mu
3254,0.0675284,0.192958,0.739514,1902.6,6.17883e-05
3255,0.289259,0.206777,0.503964,2775.73,6.26671e-05
3256,0.309248,0.153274,0.537479,2148.61,5.14355e-05
3257,0.457776,0.323437,0.218787,1943.68,4.28e-05
3258,0.188123,0.496899,0.314978,1898.59,5.53842e-05
3259,0.305635,0.268509,0.425855,1262.96,3.63216e-05
3260,0.0641324,0.650315,0.285553,1541.2,5.67871e-05
3261,0.0383288,0.488307,0.473364,768.811,3.54505e-05
3262,0.253447,0.257426,0.489127,729.907,2.63256e-05
3263,0.275626,0.240983,0.483391,666.249,2.41679e-05
3264,0.285234,0.461649,0.253117,1271.04,3.78116e-05
3265,0.21357,0.284031,0.5024,931.75,3.24823e-05
3266,0.411499,0.517743,0.0707577,1334.96,3.49349e-05
3267,0.373697,0.531748,0.094555,852.781,2.66796e-05
3268,0.58628,0.309754,0.103966,993.255,2.48074e-05
3269,0.332813,0.613789,0.0533985,307.573,1.39628e-05
3270,0.341322,0.485696,0.172981,1844.29,4.61761e-05
3271,0.393104,0.26609,0.340806,2500.11,5.32911e-05
3272,0.537806,0.175067,0.287127,455.343,1.50172e-05
3273,0.405672,0.291309,0.303018,262.155,1.14843e-05
3274,0.13957,0.504171,0.356259,2689.61,7.4507e-05
3275,0.00586213,0.459047,0.535091,1533.95,5.82237e-05
3276,0.553638,0.352522,0.0938394,1891.05,3.92349e-05
3277,0.316036,0.1139,0.570064,1829.4,4.56824e-05
3278,0.280574,0.0816445,0.637782,2894.36,6.43674e-05
3279,0.406439,0.12804,0.465521,2607.07,5.36856e-05
3280,0.594413,0.346896,0.0586913,1576.41,3.37613e-05
3281,0.485453,0.32865,0.185898,2364.58,4.7848e-05
3282,0.0888862,0.903842,0.00727221,856.414,3.8007e-05
3283,0.377737,0.21056,0.411703,456.119,1.69961e-05
3284,0.294767,0.343607,0.361626,2547.51,5.94596e-05
3285,0.326575,0.417022,0.256403,1961.43,4.85603e-05
3286,0.645008,0.318084,0.0369085,2277.59,4.18321e-05
3287,0.263224,0.468186,0.26859,641.028,2.43037e-05
3288,0.413621,0.148645,0.437734,2466.34,5.14755e-05
3289,0.572385,0.329102,0.0985128,2927.89,5.19435e-05
3290,0.243354,0.46786,0.288786,600.445,2.37308e-05
3291,0.174743,0.127411,0.697846,1804.48,5.23942e-05
3292,0.178178,0.724996,0.0968263,508.206,2.33456e-05
3293,0.563954,0.16244,0.273605,688.766,1.94965e-05
3294,0.403225,0.0583889,0.538386,2593.02,5.33725e-05
3295,0.220316,0.110114,0.66957,255.584,1.31595e-05
3296,0.15607,0.735746,0.108184,2768.39,7.6298e-05
3297,0.21396,0.118554,0.667485,2911.99,6.94712e-05
3298,0.270352,0.331333,0.398315,219.635,1.15191e-05
3299,0.263258,0.244954,0.491788,995.998,3.21629e-05
3300,0.436749,0.0867133,0.476537,2657.46,5.29161e-05
3301,0.00567721,0.362405,0.631918,480.748,2.58148e-05
3302,0.41387,0.481705,0.104425,2213.42,4.8958e-05
3303,0.0760871,0.655977,0.267936,2742.47,8.31711e-05
3304,0.364946,0.477475,0.157579,2011.21,4.78813e-05
3305,0.534145,0.055781,0.410074,1716.86,3.65936e-05
3306,0.243107,0.0307106,0.726182,2905.28,6.6735e-05
3307,0.205944,0.484833,0.309223,1344.83,4.28534e-05
3308,0.197587,0.287031,0.515382,1452.45,4.47366e-05
3309,0.0281208,0.655421,0.316458,999.167,4.38197e-05
3310,0.212665,0.711322,0.0760131,1824.35,5.34776e-05
3311,0.444068,0.141331,0.414601,419.837,1.51672e-05
3312,0.29843,0.427907,0.273663,1453.94,4.07684e-05
3313,0.351931,0.234689,0.41338,2453.53,5.44339e-05
3314,0.348384,0.106769,0.544846,2090.81,4.85294e-05
3315,0.539779,0.402389,0.0578318,2304.6,4.54055e-05
3316,0.380881,0.232745,0.386374,2563.95,5.4652e-05
3317,0.374476,0.411987,0.213537,1189.84,3.31105e-05
3318,0.491094,0.458739,0.0501669,900.542,2.50358e-05
3319,0.0549432,0.42497,0.520087,2512.83,7.80148e-05
3320,0.449173,0.21376,0.337067,322.442,1.27015e-05
3321,0.163648,0.516156,0.320196,951.706,3.56583e-05
3322,0.140582,0.481234,0.378184,1140.5,4.13138e-05
3323,0.454506,0.502534,0.0429605,2029.09,4.47084e-05
3324,0.135502,0.391151,0.473347,918.514,3.55054e-05
3325,0.423693,0.390756,0.185551,2344.19,5.01591e-05
3326,0.0792531,0.626322,0.294425,1686.84,5.91568e-05
3327,0.133765,0.622058,0.244177,2678.45,7.57937e-05
3328,0.153286,0.533242,0.313472,627.687,2.72185e-05
3329,0.383916,0.511572,0.104512,1899.54,4.54025e-05
3330,0.152187,0.170002,0.677811,433.396,2.03819e-05
3331,0.135666,0.688617,0.175717,1709.08,5.60342e-05
3332,0.192036,0.306416,0.501549,778.227,2.94774e-05
3333,0.331563,0.293725,0.374711,1685.23,4.31886e-05
3334,0.574288,0.0875492,0.338163,1916.51,3.84386e-05
3335,0.149203,0.492212,0.358585,2445.32,6.8911e-05
3336,0.35966,0.448727,0.191612,345.873,1.45683e-05
3337,0.346282,0.305688,0.34803,713.608,2.38208e-05
3338,0.549665,0.249746,0.200589,1367.26,3.14178e-05
3339,0.297267,0.500277,0.202456,2498.49,5.92902e-05
3340,0.584539,0.0811398,0.334321,1255.25,2.86971e-05
3341,0.64009,0.20359,0.15632,2143.81,4.00292e-05
3342,0.0972155,0.455836,0.446948,1717.66,5.74312e-05
3343,0.302317,0.0927469,0.604937,2231.86,5.28744e-05
3344,0.16987,0.294541,0.535589,1051.92,3.70651e-05
3345,0.438769,0.147043,0.414187,2123.68,4.55841e-05
3346,0.396356,0.361689,0.241955,769.422,2.41015e-05
3347,0.165439,0.143987,0.690574,1774.22,5.24218e-05
3348,0.418467,0.279042,0.302491,2269.58,4.89062e-05
3349,0.345139,0.201148,0.453713,1784.6,4.40299e-05
3350,0.751032,0.134563,0.114405,1697.04,3.2005e-05
3351,0.471268,0.0324593,0.496273,2525.74,4.96089e-05
3352,0.658365,0.313828,0.0278066,2731.32,4.68811e-05
3353,0.462181,0.25834,0.279478,2687.53,5.28664e-05
3354,0.31927,0.261999,0.418731,2024.67,4.93574e-05
3355,0.192371,0.507834,0.299795,2391.21,6.45602e-05
3356,0.26405,0.409238,0.326712,2666.1,6.36319e-05
3357,0.454036,0.472154,0.0738104,609.649,1.98043e-05
3358,0.337298,0.287572,0.37513,2748.71,5.98257e-05
3359,0.427914,0.308607,0.263479,1590.52,3.82353e-05
3360,0.0493575,0.141612,0.809031,2129.16,6.7595e-05
3361,0.3854,0.561676,0.0529241,2616.14,5.65199e-05
3362,0.276952,0.288599,0.434449,2258.21,5.55228e-05
3363,0.556714,0.222099,0.221188,2498.53,4.68768e-05
3364,0.544625,0.190997,0.264378,2440.85,4.64413e-05
3365,0.0507426,0.49463,0.454627,1140.97,4.59683e-05
3366,0.408102,0.105032,0.486866,1309.35,3.35881e-05
3367,0.187803,0.143962,0.668235,629.307,2.5226e-05
3368,0.153606,0.704483,0.141911,1766.9,5.6147e-05
3369,0.475616,0.303304,0.22108,967.059,2.63089e-05
3370,0.465386,0.330201,0.204413,1847.25,4.11279e-05
3371,0.379618,0.258947,0.361435,810.785,2.51395e-05
3372,0.40083,0.329854,0.269316,1714.1,4.11939e-05
3373,0.288832,0.599265,0.111903,2462.66,5.97091e-05
3374,0.385501,0.273682,0.340817,647.39,2.15023e-05
3375,0.495921,0.276389,0.22769,2515.53,4.93352e-05
3376,0.417292,0.318317,0.264391,580.259,1.95124e-05
3377,0.328949,0.215106,0.455945,2079.74,4.96275e-05
3378,0.273103,0.602788,0.124108,461.068,1.94593e-05
3379,0.354379,0.275979,0.369643,1519.17,3.93725e-05
3380,0.129406,0.404395,0.466199,2052.93,6.20516e-05
3381,0.0523306,0.517183,0.430487,2197.19,7.21875e-05
3382,0.590787,0.254183,0.15503,1888.7,3.80201e-05
3383,0.36359,0.294437,0.341973,1397.88,3.69613e-05
3384,0.361932,0.390321,0.247748,907.94,2.78322e-05
3385,0.0431693,0.602035,0.354795,1231.11,4.95017e-05
3386,0.120956,0.847371,0.0316724,2683.64,7.91222e-05
3387,0.00890671,0.489338,0.501755,2888.94,9.03121e-05
3388,0.370516,0.121312,0.508172,1047.91,2.98415e-05
3389,0.506778,0.473409,0.0198132,892.396,2.46199e-05
3390,0.537489,0.0653105,0.397201,2283.68,4.42846e-05
3391,0.438117,0.465925,0.095958,2391.22,5.04976e-05
3392,0.0816746,0.455956,0.462369,1074.36,4.24138e-05
3393,0.560731,0.136756,0.302513,2353.48,4.46751e-05
3394,0.525558,0.2147,0.259743,1680.72,3.66412e-05
3395,0.0849579,0.480007,0.435035,1552.59,5.45355e-05
3396,0.347123,0.56699,0.0858865,785.276,2.59129e-05
3397,0.139717,0.41914,0.441143,1581.18,5.13557e-05
3398,0.432972,0.523351,0.0436771,1076.72,2.96857e-05
3399,0.545547,0.081192,0.373261,269.186,1.04206e-05
3400,0.480112,0.0476452,0.472243,2784.07,5.26845e-05
3401,0.408282,0.238043,0.353676,2581.93,5.36637e-05
3402,0.309887,0.51154,0.178573,2853.17,6.4121e-05
3403,0.443179,0.448053,0.108769,2776.86,5.55705e-05
3404,0.265529,0.166074,0.568397,497.256,1.98821e-05
3405,0.294952,0.356655,0.348393,1493.98,4.14273e-05
3406,0.600151,0.0522929,0.347556,2230.15,4.17857e-05
3407,0.447319,0.244231,0.30845,2984.84,5.73641e-05
3408,0.0592613,0.232859,0.707879,1020.04,4.08283e-05
3409,0.246498,0.358609,0.394893,607.691,2.36162e-05
3410,0.348762,0.479296,0.171943,1816.53,4.53652e-05
3411,0.353266,0.257603,0.389131,211.895,1.03599e-05
3412,0.48255,0.227788,0.289661,2688.41,5.1957e-05
3413,0.336685,0.0766222,0.586692,980.733,2.92885e-05
3414,0.416545,0.122017,0.461438,476.846,1.68643e-05
3415,0.100501,0.431054,0.468444,1912.19,6.13894e-05
3416,0.142718,0.39668,0.460602,1737.27,5.44413e-05
3417,0.375838,0.357937,0.266224,2945.17,6.08488e-05
3418,0.121887,0.503308,0.374805,1660.67,5.47597e-05
3419,0.303518,0.0384698,0.658012,859.557,2.75193e-05
3420,0.370068,0.227305,0.402627,2352.41,5.20256e-05
3421,0.0166089,0.686974,0.296417,2702.67,8.81746e-05
3422,0.355703,0.149329,0.494969,335.341,1.39956e-05
3423,0.577346,0.0954727,0.327181,1511.49,3.27034e-05
3424,0.114903,0.521368,0.363729,736.472,3.17323e-05
3425,0.213569,0.776439,0.00999227,1795.8,5.31807e-05
3426,0.133087,0.416802,0.450111,862.344,3.41976e-05
3427,0.130878,0.553787,0.315335,1706.73,5.54901e-05
3428,0.341506,0.530688,0.127806,2533.33,5.745e-05
3429,0.444572,0.234008,0.32142,202.463,9.31836e-06
3430,0.236711,0.0420798,0.72121,1695.13,4.66113e-05
3431,0.378594,0.544016,0.0773902,2320.12,5.23578e-05
3432,0.624051,0.153868,0.222081,846.084,2.15526e-05
3433,0.607722,0.364413,0.0278647,2322.18,4.34978e-05
3434,0.471242,0.41391,0.114848,1099.84,2.90026e-05
3435,0.293972,0.390952,0.315076,1067.98,3.31114e-05
3436,0.312127,0.345559,0.342313,2257.12,5.38539e-05
3437,0.328935,0.277763,0.393302,423.092,1.69395e-05
3438,0.226712,0.515797,0.257491,2346.13,6.13211e-05
3439,0.135303,0.0989621,0.765735,1474.88,4.75894e-05
3440,0.594654,0.296456,0.10889,1788.07,3.66403e-05
3441,0.217784,0.50267,0.279546,2788.57,6.95837e-05
3442,0.258538,0.418022,0.323439,2317.81,5.82387e-05
3443,0.367937,0.545143,0.0869199,2715.76,5.88193e-05
3444,0.0343399,0.569452,0.396208,1312.68,5.19642e-05
3445,0.408819,0.381963,0.209218,1339.58,3.47596e-05
3446,0.292334,0.460032,0.247634,1311.07,3.83367e-05
3447,0.453702,0.201415,0.344883,2991.25,5.69961e-05
3448,0.172522,0.194875,0.632603,2284.82,6.21078e-05
3449,0.353934,0.313904,0.332162,1315.06,3.5822e-05
3450,0.229536,0.51377,0.256693,545.062,2.26421e-05
3451,0.398804,0.258155,0.343041,2576.88,5.40989e-05
3452,0.281615,0.392585,0.325801,455.125,1.87853e-05
3453,0.747451,0.207861,0.0446884,2697.27,4.39442e-05
3454,0.25162,0.19674,0.55164,1370.65,4.02659e-05
3455,0.353014,0.12713,0.519856,2992.23,6.17115e-05
3456,0.0697443,0.655098,0.275158,200.205,1.39187e-05
3457,0.388788,0.47407,0.137142,814.697,2.54201e-05
3458,0.41226,0.431551,0.156189,1830.45,4.29603e-05
3459,0.172744,0.360507,0.466748,1627.79,5.00865e-05
3460,0.574652,0.0618882,0.36346,2249.05,4.27429e-05
3461,0.24738,0.301209,0.451411,2087.9,5.43337e-05
3462,0.186123,0.392827,0.42105,2282.84,6.2306e-05
3463,0.0713532,0.299339,0.629308,1298.81,4.7962e-05
3464,0.419566,0.165607,0.414827,2888.33,5.7068e-05
3465,0.27873,0.317936,0.403335,1565.63,4.33231e-05
3466,0.302731,0.657206,0.0400632,508.662,2.02852e-05
3467,0.131899,0.232782,0.635319,2531.99,7.01022e-05
3468,0.137329,0.489761,0.37291,1338.29,4.63053e-05
3469,0.0968943,0.094776,0.80833,901.292,3.54492e-05
3470,0.0628891,0.447882,0.489229,298.799,1.79817e-05
3471,0.270777,0.431408,0.297815,2339.71,5.79316e-05
3472,0.403346,0.128808,0.467846,776.075,2.37071e-05
3473,0.673314,0.0267551,0.299931,2958.04,4.82816e-05
3474,0.593518,0.356054,0.0504283,1488.63,3.25189e-05
3475,0.369604,0.246899,0.383497,2008.08,4.6824e-05
3476,0.443403,0.162282,0.394315,2294.32,4.79028e-05
3477,0.389579,0.39145,0.218972,1604.87,3.99554e-05
3478,0.394182,0.311756,0.294061,629.294,2.09983e-05
3479,0.463816,0.286818,0.249366,727.987,2.18865e-05
3480,0.587626,0.0652525,0.347121,958.286,2.38543e-05
3481,0.201095,0.37498,0.423924,2173.47,5.91323e-05
3482,0.207732,0.210745,0.581524,2899.49,7.03342e-05
3483,0.480904,0.0922598,0.426836,680.061,2.03792e-05
3484,0.0298557,0.739673,0.230471,2692.93,8.75516e-05
3485,0.408569,0.253336,0.338095,2471.46,5.21426e-05
3486,0.103866,0.236508,0.659625,2622.31,7.42445e-05
3487,0.30681,0.355679,0.337511,1798.1,4.64323e-05
3488,0.403568,0.146016,0.450416,344.516,1.36979e-05
3489,0.569476,0.146658,0.283865,1778,3.67855e-05
3490,0.33778,0.265808,0.396412,907.607,2.81673e-05
3491,0.375789,0.407276,0.216936,1465.11,3.80638e-05
3492,0.0622069,0.680787,0.257006,2414.33,7.77495e-05
3493,0.107074,0.475299,0.417627,1902.25,6.09937e-05
3494,0.146024,0.206488,0.647488,1761.05,5.36609e-05
3495,0.34928,0.321563,0.329158,1776.5,4.41305e-05
3496,0.6163,0.0679508,0.31575,1758.51,3.52776e-05
3497,0.6483,0.138678,0.213022,805.149,2.05274e-05
3498,0.437257,0.484755,0.0779878,2672.66,5.45514e-05
3499,0.149597,0.434094,0.416308,223.922,1.33837e-05
3500,0.372226,0.256428,0.371346,1507.75,3.85025e-05
3501,0.641316,0.249515,0.109169,2907.65,4.92344e-05
3502,0.189444,0.345727,0.464829,1868.32,5.38994e-05
3503,0.546753,0.224839,0.228408,733.838,2.06586e-05
3504,0.342967,0.457272,0.19976,2628.51,5.84903e-05
3505,0.439905,0.116237,0.443858,306.213,1.22709e-05
3506,0.381973,0.171203,0.446823,1218.28,3.28443e-05
3507,0.453311,0.0484867,0.498202,2896.09,5.52213e-05
3508,0.545439,0.126797,0.327764,949.569,2.44576e-05
3509,0.0591615,0.330864,0.609975,377.423,2.08832e-05
3510,0.139376,0.458648,0.401976,242.763,1.43443e-05
3511,0.263174,0.420016,0.31681,1740.51,4.77132e-05
3512,0.492735,0.184654,0.322611,532.2,1.72245e-05
3513,0.321194,0.567408,0.111397,2692.01,6.12295e-05
3514,0.289002,0.340329,0.370668,1546.7,4.26073e-05
3515,0.290705,0.366575,0.34272,381.36,1.64777e-05
3516,0.350836,0.406672,0.242492,2293.31,5.27316e-05
3517,0.306323,0.337614,0.356063,2807.14,6.27557e-05
3518,0.425404,0.0416424,0.532953,1841.87,4.1544e-05
3519,0.552256,0.3205,0.127244,2137.35,4.25704e-05
3520,0.472724,0.276233,0.251043,366.142,1.36563e-05
3521,0.0629819,0.935528,0.0014904,2175.6,7.47313e-05
3522,0.679907,0.304747,0.0153457,2778.53,4.67978e-05
3523,0.285825,0.701768,0.012407,766.018,2.73443e-05
3524,0.435134,0.2797,0.285166,1107.33,2.96995e-05
3525,0.370873,0.0573678,0.571759,2862.16,5.8644e-05
3526,0.501261,0.288067,0.210673,1191.7,2.96969e-05
3527,0.28279,0.242449,0.474761,2450.41,5.81228e-05
3528,0.0812748,0.798024,0.120701,1976.29,6.71773e-05
3529,0.0873392,0.392734,0.519927,1026.39,4.05335e-05
3530,0.4878,0.347092,0.165108,1667.11,3.77665e-05
3531,0.412816,0.423139,0.164046,2124.79,4.74695e-05
3532,0.217386,0.501151,0.281463,231.795,1.28047e-05
3533,0.43483,0.366949,0.198221,2872.29,5.69277e-05
3534,0.383164,0.270453,0.346383,934.24,2.76112e-05
3535,0.383914,0.15222,0.463866,1828.88,4.31131e-05
3536,0.295555,0.677085,0.0273604,2253.62,5.61955e-05
3537,0.00994139,0.6327,0.357359,2919.85,9.27472e-05
3538,0.451094,0.0581371,0.490769,2188.79,4.58066e-05
3539,0.455171,0.054468,0.490362,2372.77,4.82118e-05
3540,0.491897,0.217151,0.290952,2058.76,4.30581e-05
3541,0.134035,0.448568,0.417397,1057.18,3.93958e-05
3542,0.467136,0.416889,0.115975,678.266,2.09926e-05
3543,0.343185,0.277249,0.379567,2484.18,5.55122e-05
3544,0.264712,0.657242,0.0780456,2776.02,6.67742e-05
3545,0.647264,0.104801,0.247935,235.574,8.96259e-06
3546,0.195316,0.313427,0.491257,1338.93,4.25374e-05
3547,0.374632,0.381268,0.2441,2815.47,5.91857e-05
3548,0.252668,0.54916,0.198172,2959.85,6.99998e-05
3549,0.111522,0.648381,0.240096,1961.81,6.31883e-05
3550,0.136858,0.475526,0.387616,2439.68,6.97226e-05
3551,0.181065,0.445543,0.373392,396.908,1.91149e-05
3552,0.0946354,0.387811,0.517553,816.5,3.43443e-05
3553,0.196688,0.233226,0.570086,402.27,1.85774e-05
3554,0.265178,0.37918,0.355642,930.843,3.10126e-05
3555,0.405253,0.276184,0.318563,2541.64,5.33736e-05
3556,0.381185,0.344272,0.274543,463.729,1.73062e-05
3557,0.422522,0.103955,0.473523,668.585,2.10703e-05
3558,0.5293,0.178548,0.292153,1223.63,2.94344e-05
3559,0.528331,0.444547,0.0271225,543.481,1.73167e-05
3560,0.297449,0.456,0.246551,2008.34,5.09284e-05
3561,0.412401,0.332521,0.255078,254.768,1.12366e-05
3562,0.221194,0.349623,0.429184,1554.44,4.59181e-05
3563,0.376624,0.618672,0.00470348,800.785,2.56667e-05
3564,0.422867,0.0978408,0.479292,2993.08,5.80329e-05
3565,0.151176,0.361817,0.487007,1341.98,4.50245e-05
3566,0.343237,0.336041,0.320721,2070.72,4.92868e-05
3567,0.128237,0.423566,0.448197,767.195,3.17748e-05
3568,0.37973,0.571567,0.0487031,407.208,1.61369e-05
3569,0.505914,0.317752,0.176333,2316.06,4.64374e-05
3570,0.0359884,0.5064,0.457611,2234.05,7.41696e-05
3571,0.682706,0.263529,0.0537646,886.676,2.1617e-05
3572,0.427905,0.155493,0.416602,2059.77,4.50658e-05
3573,0.416551,0.337916,0.245533,886.257,2.60368e-05
3574,0.576153,0.232988,0.19086,277.168,1.05153e-05
3575,0.558206,0.324263,0.117532,2505.69,4.72061e-05
3576,0.337116,0.153425,0.50946,2967.36,6.23796e-05
3577,0.103086,0.451564,0.44535,2290.45,6.94093e-05
3578,0.348525,0.185785,0.46569,2867.59,6.04658e-05
3579,0.391842,0.121132,0.487025,1056.56,2.94734e-05
3580,0.112984,0.370567,0.516449,1320.13,4.66155e-05
3581,0.432187,0.491458,0.0763551,2295.52,4.94492e-05
3582,0.301587,0.238667,0.459747,1605.65,4.28119e-05
3583,0.418683,0.097248,0.484069,1930.31,4.32787e-05
3584,0.56639,0.290981,0.142629,1802.1,3.7515e-05
3585,0.00719551,0.45006,0.542744,2216.7,7.49059e-05
3586,0.278912,0.581786,0.139302,1285.63,3.87436e-05
3587,0.134715,0.302533,0.562751,2778.58,7.50031e-05
3588,0.0379025,0.650775,0.311323,2439.1,8.01545e-05
3589,0.359944,0.415551,0.224504,878.672,2.73213e-05
3590,0.479332,0.180255,0.340413,1031.53,2.71872e-05
3591,0.376789,0.200346,0.422864,739.057,2.35671e-05
3592,0.338818,0.258626,0.402557,1202.43,3.40337e-05
3593,0.368009,0.210405,0.421586,1704.66,4.18529e-05
3594,0.716812,0.106591,0.176597,1354.38,2.79718e-05
3595,0.336668,0.442877,0.220455,2402.97,5.53064e-05
3596,0.391452,0.202707,0.405841,2816.28,5.75853e-05
3597,0.382017,0.131239,0.486743,669.833,2.18422e-05
3598,0.0123942,0.722071,0.265535,1324.09,5.43643e-05
3599,0.407168,0.271884,0.320949,540.206,1.86828e-05
3600,0.600055,0.300905,0.0990402,525.492,1.60035e-05
3601,0.62522,0.298551,0.0762294,2773.21,4.82997e-05
3602,0.537908,0.214793,0.2473,2802.32,5.12876e-05
3603,0.269986,0.396286,0.333727,1652.6,4.56457e-05
3604,0.294769,0.270564,0.434668,1119.13,3.38178e-05
3605,0.321759,0.333046,0.345195,1785.36,4.54678e-05
3606,0.22057,0.445014,0.334415,1924.87,5.36129e-05
3607,0.284034,0.140599,0.575367,1963.12,4.952e-05
3608,0.290654,0.300364,0.408982,1617.68,4.37093e-05
3609,0.174808,0.0357698,0.789422,2193.84,5.93281e-05
3610,0.314076,0.0353827,0.650542,1610.38,4.1716e-05
3611,0.256929,0.475436,0.267635,1397.01,4.15614e-05
3612,0.635515,0.135314,0.229171,2609.56,4.56512e-05
3613,0.282027,0.668037,0.049936,2072.62,5.3803e-05
3614,0.396537,0.237963,0.3655,2812.16,5.74228e-05
3615,0.0421591,0.0227521,0.935089,810.932,3.45347e-05
3616,0.0123761,0.508872,0.478752,2400.42,7.95226e-05
3617,0.219746,0.374131,0.406124,631.82,2.49772e-05
3618,0.0988982,0.466571,0.434531,2307.8,7.02467e-05
3619,0.462637,0.117343,0.42002,2274.73,4.67814e-05
3620,0.172615,0.443948,0.383436,1623.1,5.04144e-05
3621,0.497589,0.371228,0.131183,827.587,2.34026e-05
3622,0.59396,0.0352494,0.370791,2915.55,5.02056e-05
3623,0.47053,0.105008,0.424462,2625.66,5.11941e-05
3624,0.418209,0.264152,0.317639,2860.63,5.71477e-05
3625,0.320376,0.346267,0.333357,2037.47,4.98465e-05
3626,0.442354,0.0881793,0.469466,1952.85,4.27812e-05
3627,0.837276,0.0622176,0.100506,253.087,8.51365e-06
3628,0.499721,0.174454,0.325825,685.311,2.03163e-05
3629,0.365624,0.337779,0.296597,2587.07,5.61619e-05
3630,0.511928,0.0398674,0.448205,2502.08,4.78747e-05
3631,0.68941,0.190289,0.1203,1942.88,3.63634e-05
3632,0.0382994,0.113392,0.848309,1048.12,4.18063e-05
3633,0.466192,0.141165,0.392643,2550.96,5.04897e-05
3634,0.0516982,0.393623,0.554679,2581.84,7.94457e-05
3635,0.445272,0.220989,0.333739,389.862,1.44907e-05
3636,0.470935,0.377663,0.151402,2975.14,5.66837e-05
3637,0.152497,0.684814,0.162689,1223.8,4.36667e-05
3638,0.328795,0.282962,0.388243,2691.07,5.94231e-05
3639,0.443671,0.242452,0.313877,984.677,2.7181e-05
3640,0.469749,0.272565,0.257685,1997.81,4.30553e-05
3641,0.127953,0.503427,0.368621,1163.24,4.26163e-05
3642,0.220143,0.42397,0.355887,1113.06,3.68751e-05
3643,0.434332,0.43047,0.135198,1463.32,3.62546e-05
3644,0.121415,0.546246,0.332339,2968.34,8.18922e-05
3645,0.725199,0.000491331,0.274309,2400.18,4.06914e-05
3646,0.429715,0.163915,0.40637,1916.94,4.28904e-05
3647,0.334341,0.458507,0.207153,762.896,2.54962e-05
3648,0.485206,0.460047,0.0547465,1122.76,2.91873e-05
3649,0.364563,0.439441,0.195995,1639.91,4.15953e-05
3650,0.129479,0.490183,0.380338,2650.08,7.45666e-05
3651,0.473693,0.138965,0.387342,1234.75,3.07452e-05
3652,0.123886,0.262904,0.61321,2289.22,6.62691e-05
3653,0.506886,0.121478,0.371636,1421.84,3.29741e-05
3654,0.165782,0.634355,0.199863,486.149,2.27692e-05
3655,0.0647717,0.462484,0.472744,484.164,2.50394e-05
3656,0.4806,0.410804,0.108596,2477.07,4.98206e-05
3657,0.341572,0.600014,0.0584138,1627.05,4.27841e-05
3658,0.328363,0.322227,0.34941,358.33,1.51955e-05
3659,0.349869,0.276269,0.373861,2251.53,5.16126e-05
3660,0.433238,0.404442,0.162319,1397.71,3.51157e-05
3661,0.396077,0.348344,0.255578,2239.33,4.96272e-05
3662,0.163706,0.228906,0.607388,1453.73,4.62384e-05
3663,0.174672,0.506045,0.319284,2545.72,6.87854e-05
3664,0.338379,0.214741,0.44688,1927.87,4.67306e-05
3665,0.146488,0.164646,0.688866,2434.04,6.66112e-05
3666,0.199883,0.611988,0.188129,1890.57,5.5086e-05
3667,0.25558,0.704492,0.0399281,358.869,1.68644e-05
3668,0.309578,0.494426,0.195996,1451.26,4.04918e-05
3669,0.583202,0.0186058,0.398192,1515.1,3.2488e-05
3670,0.00471538,0.395656,0.599629,1738.13,6.29473e-05
3671,0.489481,0.332209,0.17831,1022.24,2.70837e-05
